Price,Bedrooms,Bathrooms,Garages,Type,Latitude,Longitude,Remoteness
700000,2,1,0,Flat,51.48714,-0.019606,1.765
700000,2,2,0,Unknown,51.500034,-0.017836,0.334
700000,2,2,0,Flat,51.498158,-0.020569,0.555
700000,3,1,0,Flat,51.509476,0.005646,1.826
700000,2,1,0,Flat,51.497128,-0.015009,0.699
700000,3,1,0,Flat,51.509476,0.005646,1.826
700000,2,2,0,Flat,51.49431,-0.015938,0.984
700000,4,1,1,Detached,51.489227,-0.005197,1.791
700000,3,1,0,Flat,51.509476,0.005646,1.826
700000,2,1,0,Unknown,51.50127,-0.018157,0.195
700000,2,1,0,Flat,51.4974,-0.012937,0.736
700000,3,2,0,Flat,51.509476,0.005646,1.826
700000,2,2,0,Flat,51.508408,0.008064,1.941
700000,3,1,0,Flat,51.509476,0.005646,1.826
700000,2,2,0,Flat,51.514683,-0.017381767,1.302
700000,3,1,0,Flat,51.516514,-0.00755,1.686
700000,2,2,0,Flat,51.49779,-0.018193,0.58
700000,2,2,0,Flat,51.49779,-0.018193,0.58
700000,2,1,0,Flat,51.509476,0.005646,1.826
700000,2,2,0,Flat,51.498775,-0.021104,0.501
700000,2,2,0,Flat,51.498775,-0.021104,0.501
700000,2,2,0,Unknown,51.497997,-0.027189,0.814
700000,1,1,0,Unknown,51.49676,-0.015083,0.735
700000,2,2,0,Flat,51.49721,-0.015783,0.673
699999,2,2,0,Flat,51.49779,-0.018193,0.58
699999,2,1,0,Flat,51.511856,-0.035813,1.546
699999,2,2,0,Flat,51.50127,-0.018157,0.195
699999,2,2,0,Flat,51.4918,-0.026031,1.347
699999,2,1,0,Flat,51.501957,-0.024698,0.438
699995,2,2,0,Flat,51.497864,-0.01345,0.673
699950,2,2,0,Flat,51.49779,-0.018193,0.58
699950,2,2,0,Flat,51.500034,-0.017836,0.334
699950,3,1,0,Unknown,51.515472,-0.039549,2.006
699888,3,2,0,Flat,51.498775,-0.021104,0.501
699000,3,1,0,Flat,51.502457,-0.026982,0.583
699000,2,2,0,Flat,51.506195,-0.00519,0.994
695000,2,2,0,Flat,51.496094,-0.026681,0.95
695000,2,2,0,Flat,51.500034,-0.017836,0.334
695000,3,1,0,Flat,51.509476,0.005646,1.826
695000,2,2,0,Flat,51.50678,-0.004603,1.056
695000,2,2,0,Flat,51.4974,-0.012937,0.736
695000,2,2,1,Flat,51.510468,-0.037646,1.558
695000,2,2,0,Flat,51.50127,-0.018157,0.195
695000,2,1,0,Flat,51.497864,-0.01345,0.673
695000,2,2,0,Flat,51.50127,-0.018157,0.195
695000,3,1,0,Flat,51.509476,0.005646,1.826
695000,2,2,0,Flat,51.506195,-0.00519,0.994
695000,2,1,0,Unknown,51.49779,-0.018193,0.58
695000,1,1,0,Flat,51.500732,-0.016524,0.29
694950,1,1,0,Unknown,51.500675,-0.010129,0.641
694950,1,1,0,Unknown,51.500675,-0.010129,0.641
694888,2,2,0,Flat,51.497864,-0.01345,0.673
690000,2,2,0,Flat,51.506195,-0.00519,0.994
690000,1,1,0,Flat,51.50629,-0.004379,1.05
690000,2,1,0,Flat,51.49604,-0.015013,0.813
690000,2,2,0,Flat,51.497128,-0.015009,0.699
690000,2,2,0,Flat,51.486954,-0.017065,1.787
689999,2,1,0,Flat,51.49721,-0.015783,0.673
679995,1,1,0,Flat,51.50723,-0.028043,0.805
685000,2,1,0,Flat,51.506195,-0.00519,0.994
685000,2,2,0,Flat,51.502247,-0.025348,0.475
685000,2,2,0,Flat,51.505737,-0.005167,0.978
685000,3,1,0,Unknown,51.493286,-0.008088,1.302
685000,3,1,0,Flat,51.509476,0.005646,1.826
685000,2,2,0,Flat,51.505184,-0.005998,0.905
685000,2,2,0,Flat,51.510735,-0.034896,1.418
685000,3,1,0,Flat,51.509476,0.005646,1.826
685000,3,1,0,Flat,51.509476,0.005646,1.826
685000,2,2,0,Flat,51.50979,-0.001747,1.389
685000,2,2,0,Flat,51.50629,-0.004379,1.05
684888,2,2,0,Unknown,51.50127,-0.018157,0.195
684000,2,2,0,Flat,51.508057,-0.010427,0.798
684000,2,2,0,Flat,51.508057,-0.010427,0.798
680000,2,1,0,Flat,51.509476,0.005646,1.826
680000,2,2,0,Flat,51.509476,0.005646,1.826
680000,2,2,0,Flat,51.509476,0.005646,1.826
680000,2,2,0,Flat,51.498775,-0.021104,0.501
680000,2,1,0,Flat,51.508247,0.007855,1.922
680000,3,2,0,Flat,51.509476,0.005646,1.826
680000,2,1,0,Flat,51.509476,0.005646,1.826
680000,2,2,0,Unknown,51.505184,-0.005998,0.905
680000,2,1,0,Flat,51.509476,0.005646,1.826
680000,2,2,0,Flat,51.509476,0.005646,1.826
680000,2,2,0,Flat,51.498158,-0.020569,0.555
680000,2,2,0,Flat,51.509476,0.005646,1.826
680000,1,1,0,Flat,51.498158,-0.020569,0.555
680000,2,2,0,Flat,51.499504,-0.018392,0.389
680000,2,2,0,Flat,51.509476,0.005646,1.826
680000,2,2,0,Flat,51.509476,0.005646,1.826
680000,2,2,0,Flat,51.509476,0.005646,1.826
680000,2,1,0,Unknown,51.49721,-0.015783,0.673
680000,2,1,0,Flat,51.509476,0.005646,1.826
680000,2,2,0,Flat,51.509476,0.005646,1.826
679995,1,1,0,Flat,51.50121,-0.019341,0.206
679995,1,1,0,Flat,51.50723,-0.028043,0.805
675000,3,1,0,Flat,51.509476,0.005646,1.826
675000,2,2,0,Flat,51.508408,0.008064,1.941
675000,2,1,0,Flat,51.497128,-0.015009,0.699
675000,2,1,0,Terraced,51.513912,-0.039847,1.906
675000,2,1,0,Flat,51.50629,-0.004379,1.05
675000,3,2,0,Flat,51.492115,-0.025441,1.3
675000,2,2,0,Flat,51.508408,0.008064,1.941
675000,2,2,0,Flat,51.4974,-0.012937,0.736
675000,2,2,0,Flat,51.514503,-0.03222245,1.589
675000,2,2,0,Flat,51.508057,-0.010427,0.798
675000,2,2,0,Flat,51.504967,-0.009581,0.661
674995,2,2,0,Flat,51.50127,-0.018157,0.195
670000,2,2,0,Unknown,51.49501,-0.027606,1.085
670000,2,2,0,Flat,51.49787,-0.020797,0.59
670000,2,2,0,Flat,51.501945,-0.027062,0.597
670000,2,1,0,Flat,51.509476,0.005646,1.826
670000,2,1,0,Flat,51.486954,-0.017065,1.787
670000,2,2,0,Flat,51.49787,-0.020797,0.59
670000,2,2,0,Flat,51.509476,0.005646,1.826
670000,2,2,0,Flat,51.49787,-0.020797,0.59
670000,2,2,0,Flat,51.510384,-0.034277,1.361
669000,2,2,0,Flat,51.500034,-0.017836,0.334
669000,2,1,0,Unknown,51.500034,-0.017836,0.334
669000,2,2,0,Flat,51.500034,-0.017836,0.334
669000,2,2,0,Flat,51.500034,-0.017836,0.334
665000,2,2,0,Flat,51.51032,-0.039482,1.659
665000,2,2,0,Flat,51.508408,0.008064,1.941
660000,2,2,0,Flat,51.508408,0.008064,1.941
660000,2,1,0,Flat,51.508408,0.008064,1.941
660000,1,1,0,Flat,51.500732,-0.016524,0.29
660000,2,2,0,Flat,51.509476,0.005646,1.826
660000,2,2,0,Flat,51.497128,-0.015009,0.699
655000,1,1,0,Flat,51.500282,-0.010103,0.661
655000,2,2,0,Flat,51.486954,-0.017065,1.787
650000,2,1,0,Unknown,51.510384,-0.034277,1.361
650000,2,2,0,Flat,51.509476,0.005646,1.826
650000,2,1,0,Flat,51.509476,0.005646,1.826
650000,2,2,0,Flat,51.508408,0.008064,1.941
650000,2,2,0,Flat,51.499504,-0.018392,0.389
650000,3,1,0,Terraced,51.51465,-0.021698,1.313
650000,2,2,0,Unknown,51.49787,-0.020797,0.59
650000,2,1,0,Flat,51.500034,-0.017836,0.334
650000,2,1,0,Flat,51.509476,0.005646,1.826
650000,2,2,0,Flat,51.4974,-0.012937,0.736
650000,2,1,0,Unknown,51.49604,-0.015013,0.813
650000,2,2,0,Flat,51.5055,-0.00976,0.672
650000,2,2,0,Flat,51.501945,-0.027062,0.597
650000,3,1,0,Flat,51.514683,-0.017381767,1.302
650000,3,1,0,Flat,51.51251,-0.028132,1.246
650000,2,2,0,Flat,51.50678,-0.004603,1.056
650000,2,2,0,Flat,51.497997,-0.027189,0.814
650000,2,2,0,Flat,51.49787,-0.020797,0.59
650000,3,1,0,Flat,51.488293,-0.005353,1.875
650000,3,1,0,Flat,51.488293,-0.005353,1.875
650000,2,2,0,Flat,51.4974,-0.012937,0.736
650000,2,1,0,Unknown,51.49604,-0.015013,0.813
650000,2,1,0,Flat,51.509476,0.005646,1.826
650000,2,2,0,Flat,51.497997,-0.027189,0.814
650000,2,2,0,Flat,51.50629,-0.004379,1.05
650000,2,1,0,Flat,51.509476,0.005646,1.826
650000,2,2,0,Flat,51.491413,-0.0255,1.374
650000,2,2,0,Flat,51.506195,-0.00519,0.994
650000,3,1,0,Terraced,51.48779,-0.005749,1.911
649995,2,1,0,Flat,51.500034,-0.017836,0.334
649995,6,2,0,Unknown,51.509933,-0.029541,1.081
649995,2,2,0,Flat,51.509476,0.005646,1.826
649995,2,2,0,Flat,51.509476,0.005646,1.826
649950,2,1,0,Flat,51.49779,-0.018193,0.58
649888,1,1,0,Flat,51.50723,-0.028043,0.805
645000,2,1,0,Flat,51.509476,0.005646,1.826
645000,2,1,0,Flat,51.509476,0.005646,1.826
645000,2,1,0,Flat,51.509476,0.005646,1.826
645000,2,1,0,Flat,51.509476,0.005646,1.826
645000,1,2,0,Flat,51.50678,-0.004603,1.056
645000,2,2,0,Flat,51.509476,0.005646,1.826
645000,2,2,0,Flat,51.50127,-0.018157,0.195
640000,2,1,0,Flat,51.50629,-0.004379,1.05
640000,1,1,0,Flat,51.497128,-0.015009,0.699
639995,2,2,0,Flat,51.498775,-0.021104,0.501
635000,2,1,0,Unknown,51.505585,-0.006326,0.897
635000,2,2,0,Flat,51.508408,0.008064,1.941
635000,2,2,0,Flat,51.508408,0.008064,1.941
635000,2,1,0,Flat,51.505585,-0.006326,0.897
635000,3,1,0,Unknown,51.494423,-0.005589,1.312
635000,2,1,0,Flat,51.499302,-0.027147,0.72
635000,2,2,0,Flat,51.498158,-0.020569,0.555
635000,2,2,0,Flat,51.50922,-0.035638,1.367
630000,2,1,0,Flat,51.497128,-0.015009,0.699
630000,1,5,0,Flat,51.50678,-0.004603,1.056
630000,2,2,0,Flat,51.509476,0.005646,1.826
630000,2,2,0,Flat,51.497997,-0.027189,0.814
630000,1,1,0,Flat,51.506195,-0.00519,0.994
630000,2,2,0,Flat,51.509476,0.005646,1.826
627000,2,2,0,Flat,51.50877,-0.029706,1.001
625000,2,1,0,Unknown,51.509743,-0.035198,1.372
625000,2,1,0,Flat,51.509476,0.005646,1.826
625000,2,2,0,Flat,51.49779,-0.018193,0.58
625000,2,2,0,Flat,51.498775,-0.021104,0.501
625000,2,1,0,Flat,51.49968,-0.027116,0.696
625000,2,1,0,Flat,51.506195,-0.00519,0.994
625000,2,1,0,Unknown,51.498672,-0.021786,0.529
625000,2,1,0,Flat,51.509476,0.005646,1.826
625000,3,1,0,Terraced,51.48957,-0.007962,1.665
625000,2,1,0,Flat,51.509476,0.005646,1.826
625000,3,1,0,Terraced,51.48957,-0.007962,1.665
625000,2,1,0,Flat,51.509476,0.005646,1.826
625000,3,2,0,Flat,51.498264,-0.026039,0.737
625000,2,2,0,Flat,51.509476,0.005646,1.826
624950,2,2,0,Flat,51.492397,-0.026221,1.292
624888,2,2,0,Flat,51.500603,-0.016159689,0.316
620000,2,1,0,Flat,51.506195,-0.00519,0.994
620000,2,2,0,Flat,51.492817,-0.026678,1.263
620000,2,1,0,Flat,51.50963,-0.00455,1.22
620000,2,2,0,Flat,51.51484,-0.02698,1.439
620000,2,2,0,Flat,51.509476,0.005646,1.826
620000,2,2,0,Flat,51.509476,0.005646,1.826
620000,2,2,0,Flat,51.505413,-0.00668,0.868
620000,2,2,0,Flat,51.509476,0.005646,1.826
620000,2,2,0,Unknown,51.498775,-0.021104,0.501
620000,2,1,0,Flat,51.498775,-0.021104,0.501
620000,2,2,0,Flat,51.509476,0.005646,1.826
619000,2,2,0,Unknown,51.49721,-0.015783,0.673
615000,2,2,0,Unknown,51.49721,-0.015783,0.673
615000,2,2,0,Flat,51.49721,-0.015783,0.673
615000,2,2,0,Unknown,51.502457,-0.026982,0.583
615000,2,2,0,Flat,51.49721,-0.015783,0.673
615000,2,1,0,Flat,51.502457,-0.026982,0.583
615000,2,1,0,Flat,51.49721,-0.015783,0.673
615000,3,1,0,Terraced,51.489876,-0.014892,1.482
615000,2,1,0,Flat,51.49721,-0.015783,0.673
615000,2,2,0,Flat,51.4918,-0.026031,1.347
614999,2,1,0,Flat,51.49838,-0.018369,0.514
614000,2,2,0,Flat,51.497128,-0.015009,0.699
610000,1,1,0,Flat,51.505737,-0.005167,0.978
610000,2,1,0,Flat,51.497128,-0.015009,0.699
610000,1,1,0,Flat,51.497128,-0.015009,0.699
610000,2,2,0,Flat,51.511295,-0.038878,1.679
610000,3,2,0,Flat,51.51484,-0.02698,1.439
610000,2,2,0,Flat,51.498775,-0.021104,0.501
610000,2,1,0,Flat,51.509476,0.005646,1.826
610000,2,2,0,Flat,51.49721,-0.015783,0.673
609995,2,1,0,Semi,51.508278,-0.02784,0.868
600000,1,1,0,Flat,51.50678,-0.004603,1.056
600000,2,1,0,Flat,51.508408,0.008064,1.941
600000,3,2,0,Flat,51.514683,-0.017381767,1.302
600000,1,1,0,Flat,51.497128,-0.015009,0.699
600000,2,2,0,Flat,51.509476,0.005646,1.826
600000,2,2,0,Flat,51.509476,0.005646,1.826
600000,1,1,0,Flat,51.505737,-0.005167,0.978
600000,1,1,0,Flat,51.498158,-0.020569,0.555
600000,1,1,0,Flat,51.50678,-0.004603,1.056
600000,2,1,0,Flat,51.506195,-0.00519,0.994
600000,2,2,0,Flat,51.505978,-0.009768,0.695
600000,1,1,0,Flat,51.500603,-0.016159689,0.316
599999,1,1,0,Flat,51.508457,-0.032054,1.111
599995,2,2,0,Flat,51.487427,-0.020573,1.737
599995,2,2,0,Flat,51.492115,-0.025441,1.3
599995,1,1,0,Flat,51.507107,-0.02129,0.493
599995,3,3,0,Flat,51.50648,-0.007166,0.881
599995,3,2,0,Flat,51.514683,-0.017381767,1.302
599995,2,2,0,Flat,51.509476,0.005646,1.826
599995,2,2,0,Flat,51.492817,-0.026678,1.263
599950,2,2,0,Flat,51.498158,-0.020569,0.555
599950,2,1,0,Unknown,51.489594,-0.017339,1.493
599950,2,1,0,Unknown,51.498158,-0.020569,0.555
599900,2,2,0,Flat,51.4918,-0.026031,1.347
599000,2,1,0,Flat,51.509476,0.005646,1.826
595000,1,1,0,Flat,51.507107,-0.02129,0.493
595000,3,1,0,Flat,51.51589,-0.005026,1.714
595000,2,2,0,Flat,51.500034,-0.017836,0.334
595000,1,1,0,Flat,51.505737,-0.005167,0.978
595000,2,2,0,Unknown,51.492817,-0.026678,1.263
595000,2,2,0,Flat,51.48661,-0.01476,1.842
594995,2,2,0,Flat,51.498775,-0.021104,0.501
590000,1,1,0,Flat,51.511578,-0.034211,1.441
590000,1,1,0,Flat,51.505737,-0.005167,0.978
590000,1,1,0,Flat,51.500603,-0.016159689,0.316
590000,1,1,0,Unknown,51.506195,-0.00519,0.994
590000,1,1,0,Flat,51.506195,-0.00519,0.994
590000,1,2,0,Flat,51.506195,-0.00519,0.994
590000,2,2,0,Flat,51.505478,-0.006274,0.897
590000,3,1,0,Flat,51.505184,-0.005998,0.905
588888,3,2,0,Flat,51.512672,-0.029177,1.301
585000,2,2,0,Flat,51.509476,0.005646,1.826
585000,3,1,0,Semi,51.515255,-0.010718,1.468
585000,2,2,0,Unknown,51.504967,-0.009581,0.661
585000,1,1,0,Flat,51.50127,-0.018157,0.195
585000,3,1,0,Unknown,51.499504,-0.018392,0.389
585000,2,2,0,Flat,51.499302,-0.027147,0.72
585000,1,1,0,Flat,51.4974,-0.012937,0.736
585000,2,2,0,Flat,51.509476,0.005646,1.826
585000,1,1,0,Flat,51.4974,-0.012937,0.736
585000,2,2,0,Flat,51.487427,-0.020573,1.737
585000,2,2,0,Flat,51.508408,0.008064,1.941
585000,2,2,0,Flat,51.509476,0.005646,1.826
585000,2,2,0,Flat,51.509476,0.005646,1.826
585000,2,1,0,Flat,51.508408,0.008064,1.941
584995,2,2,0,Flat,51.49838,-0.018369,0.514
583000,2,2,0,Flat,51.509476,0.005646,1.826
580000,2,1,0,Flat,51.49787,-0.020797,0.59
580000,2,2,0,Flat,51.509476,0.005646,1.826
580000,2,1,0,Flat,51.509476,0.005646,1.826
580000,2,1,0,Flat,51.505184,-0.005998,0.905
580000,2,1,0,Flat,51.509476,0.005646,1.826
580000,1,1,0,Unknown,51.502247,-0.025348,0.475
580000,1,1,0,Flat,51.506195,-0.00519,0.994
580000,2,1,0,Terraced,51.497063,-0.012361,0.789
580000,2,1,0,Flat,51.49787,-0.020797,0.59
580000,1,1,0,Flat,51.49721,-0.015783,0.673
580000,2,1,0,Flat,51.506195,-0.00519,0.994
580000,1,1,0,Flat,51.50121,-0.019341,0.206
580000,2,2,0,Flat,51.508247,0.007855,1.922
580000,2,2,0,Flat,51.509476,0.005646,1.826
580000,1,1,0,Flat,51.4974,-0.012937,0.736
580000,2,2,0,Flat,51.509476,0.005646,1.826
578000,2,2,0,Unknown,51.49968,-0.027116,0.696
575000,2,1,0,Flat,51.49875,-0.020586,0.492
575000,2,2,0,Flat,51.498158,-0.020569,0.555
575000,2,2,0,Flat,51.511784,-0.003663,1.422
575000,2,1,0,Flat,51.49779,-0.018193,0.58
575000,2,2,0,Flat,51.509476,0.005646,1.826
575000,1,1,0,Flat,51.49875,-0.020586,0.492
575000,2,1,0,Flat,51.488922,-0.019615,1.567
575000,2,1,0,Flat,51.491333,-0.022882,1.331
575000,2,1,0,Unknown,51.50629,-0.004379,1.05
575000,2,1,0,Flat,51.492397,-0.026221,1.292
575000,3,2,0,Unknown,51.509167,0.00092,1.515
575000,1,1,0,Flat,51.4974,-0.012937,0.736
575000,2,1,0,Flat,51.486263,-0.015568,1.873
575000,2,2,0,Unknown,51.505737,-0.005167,0.978
575000,1,1,0,Flat,51.506195,-0.00519,0.994
575000,1,1,0,Flat,51.50678,-0.004603,1.056
575000,2,2,0,Flat,51.509476,0.005646,1.826
575000,2,2,0,Flat,51.5135,-0.035642,1.66
574995,3,1,0,Flat,51.523266,-0.011018,2.314
574995,2,1,0,Flat,51.50629,-0.004379,1.05
574995,1,1,0,Flat,51.497128,-0.015009,0.699
574995,2,1,0,Flat,51.49787,-0.020797,0.59
574950,3,1,0,Unknown,51.50328,-0.009424,0.636
574888,2,2,0,Flat,51.50629,-0.004379,1.05
570000,2,2,0,Unknown,51.498672,-0.021786,0.529
570000,2,2,0,Unknown,51.49779,-0.018193,0.58
570000,2,1,0,Flat,51.500603,-0.016159689,0.316
570000,2,2,0,Flat,51.493294,-0.004241,1.467
570000,2,2,0,Unknown,51.49779,-0.018193,0.58
570000,2,2,0,Flat,51.50981,-0.001026,1.433
570000,2,1,0,Flat,51.496372,-0.013947,0.804
570000,1,1,0,Flat,51.500603,-0.016159689,0.316
570000,2,2,0,Flat,51.49838,-0.018369,0.514
570000,2,2,0,Flat,51.48714,-0.019606,1.765
569000,1,1,0,Unknown,51.506298,-0.005805,0.959
569000,1,1,0,Flat,51.49884,-0.014301,0.55
569000,1,1,0,Flat,51.505737,-0.005167,0.978
565000,2,1,0,Flat,51.50878,-0.013349,0.738
565000,2,2,0,Flat,51.48661,-0.01476,1.842
565000,2,1,0,Flat,51.500336,-0.021166,0.345
565000,2,2,0,Flat,51.509476,0.005646,1.826
565000,1,1,0,Flat,51.50629,-0.004379,1.05
565000,2,1,0,Unknown,51.48714,-0.019606,1.765
565000,3,1,0,Semi,51.51225,-0.006727,1.316
565000,2,1,0,Flat,51.514683,-0.017381767,1.302
562000,1,1,0,Flat,51.508057,-0.010427,0.798
562000,1,1,0,Flat,51.499973,-0.013185,0.504
562000,1,1,0,Flat,51.497128,-0.015009,0.699
560000,1,1,0,Flat,51.500603,-0.016159689,0.316
560000,2,2,0,Flat,51.49779,-0.018193,0.58
560000,2,2,0,Flat,51.49779,-0.018193,0.58
560000,3,1,0,Flat,51.51589,-0.005026,1.714
560000,2,2,0,Flat,51.48714,-0.019606,1.765
560000,1,1,0,Flat,51.50629,-0.004379,1.05
560000,1,1,0,Flat,51.501957,-0.024698,0.438
560000,2,1,0,Unknown,51.487885,-0.012069,1.74
560000,1,1,0,Flat,51.501957,-0.024698,0.438
560000,1,1,0,Flat,51.501957,-0.024698,0.438
560000,2,2,0,Flat,51.509476,0.005646,1.826
560000,2,2,0,Flat,51.509476,0.005646,1.826
560000,2,1,0,Flat,51.500336,-0.021166,0.345
560000,2,1,0,Flat,51.509476,0.005646,1.826
560000,1,1,0,Flat,51.505737,-0.005167,0.978
560000,2,1,0,Flat,51.512196,-0.03466,1.51
560000,2,2,0,Flat,51.49838,-0.018369,0.514
559888,2,2,0,Flat,51.49779,-0.018193,0.58
559000,1,1,0,Flat,51.497128,-0.015009,0.699
555000,1,1,0,Flat,51.50629,-0.004379,1.05
555000,1,1,0,Flat,51.508057,-0.010427,0.798
555000,2,2,0,Flat,51.49604,-0.015013,0.813
555000,2,1,0,Flat,51.494335,-0.027045,1.127
550000,2,1,0,Flat,51.49676,-0.015083,0.735
550000,1,1,0,Unknown,51.501957,-0.024698,0.438
550000,1,1,0,Flat,51.4974,-0.012937,0.736
550000,1,1,0,Flat,51.500034,-0.017836,0.334
550000,2,2,0,Flat,51.4981,-0.022127,0.597
550000,1,1,0,Flat,51.505737,-0.005167,0.978
550000,1,1,0,Flat,51.501957,-0.024698,0.438
550000,1,1,0,Flat,51.497128,-0.015009,0.699
550000,1,1,0,Flat,51.508533,2.8e-05,1.429
550000,1,1,0,Flat,51.511295,-0.038878,1.679
550000,1,1,0,Flat,51.496655,-0.015851,0.731
550000,1,1,0,Flat,51.506195,-0.00519,0.994
550000,1,1,0,Flat,51.508057,-0.010427,0.798
550000,2,1,0,Flat,51.508247,0.007855,1.922
550000,2,1,0,Unknown,51.502884,-0.008159,0.723
550000,3,1,0,Semi,51.51225,-0.006727,1.316
550000,3,1,0,Unknown,51.48728,-0.011937,1.808
550000,3,1,0,Unknown,51.48728,-0.011937,1.808
550000,3,1,0,Semi,51.51225,-0.006727,1.316
550000,2,1,0,Flat,51.500603,-0.016159689,0.316
550000,2,1,0,Flat,51.508247,0.007855,1.922
550000,2,1,0,Unknown,51.502884,-0.008159,0.723
550000,2,2,0,Flat,51.509937,-0.000458,1.474
550000,2,2,0,Flat,51.498184,-0.020035,0.545
550000,2,1,0,Flat,51.48691,-0.012976,1.831
550000,1,1,0,Flat,51.502247,-0.025348,0.475
550000,1,1,0,Flat,51.497128,-0.015009,0.699
550000,1,1,0,Flat,51.508533,2.8e-05,1.429
550000,2,2,0,Flat,51.49837,-0.026395,0.746
550000,1,1,0,Flat,51.508057,-0.010427,0.798
550000,1,1,1,Flat,51.505737,-0.005167,0.978
550000,1,1,0,Flat,51.501957,-0.024698,0.438
550000,1,1,0,Flat,51.505737,-0.005167,0.978
550000,2,2,0,Flat,51.498672,-0.021786,0.529
550000,2,2,0,Unknown,51.487427,-0.020573,1.737
550000,2,1,0,Flat,51.51061,-0.027278,1.038
550000,2,2,0,Flat,51.509476,0.005646,1.826
550000,1,1,0,Flat,51.511295,-0.038878,1.679
550000,2,2,0,Flat,51.4981,-0.022127,0.597
550000,2,2,0,Flat,51.509476,0.005646,1.826
550000,1,1,0,Flat,51.502247,-0.025348,0.475
549999,1,1,0,Flat,51.506195,-0.00519,0.994
549999,2,1,0,Flat,51.496094,-0.026681,0.95
549999,2,1,1,Flat,51.502884,-0.008159,0.723
549995,2,1,0,Detached,51.509937,-0.000458,1.474
549995,1,1,0,Flat,51.506195,-0.00519,0.994
549995,2,2,0,Flat,51.5135,-0.035642,1.66
549995,3,2,0,Flat,51.50922,0.000361,1.483
549995,2,2,0,Flat,51.514683,-0.017381767,1.302
549995,1,1,0,Flat,51.497128,-0.015009,0.699
549990,2,2,0,Flat,51.50908,-0.0019033225,1.339
549955,2,1,0,Flat,51.508408,0.008064,1.941
549950,2,2,0,Flat,51.508057,-0.010427,0.798
549888,2,2,0,Unknown,51.4981,-0.022127,0.597
549888,3,3,0,Flat,51.512672,-0.029177,1.301
549587,1,1,0,Flat,51.505737,-0.005167,0.978
549000,1,1,0,Flat,51.508057,-0.010427,0.798
545500,2,2,0,Flat,51.4981,-0.022127,0.597
545000,2,2,0,Flat,51.498672,-0.021786,0.529
545000,1,1,0,Flat,51.4974,-0.012937,0.736
545000,1,1,0,Unknown,51.500034,-0.017836,0.334
545000,2,1,0,Flat,51.514057,-0.026509,1.346
545000,1,1,0,Flat,51.49721,-0.015783,0.673
545000,1,1,0,Flat,51.505737,-0.005167,0.978
545000,2,1,0,Unknown,51.49779,-0.018193,0.58
545000,1,1,0,Flat,51.500034,-0.017836,0.334
545000,2,2,0,Flat,51.509476,0.005646,1.826
545000,1,1,0,Flat,51.498184,-0.020035,0.545
545000,1,1,0,Flat,51.501957,-0.024698,0.438
545000,1,1,0,Flat,51.500034,-0.017836,0.334
545000,1,1,0,Flat,51.50629,-0.004379,1.05
545000,1,1,0,Flat,51.509476,0.005646,1.826
542950,1,1,0,Flat,51.505737,-0.005167,0.978
540000,2,2,0,Flat,51.509476,0.005646,1.826
540000,1,1,0,Flat,51.509476,0.005646,1.826
540000,2,1,0,Flat,51.488922,-0.019615,1.567
540000,1,1,0,Unknown,51.506195,-0.00519,0.994
540000,2,2,0,Flat,51.509476,0.005646,1.826
540000,1,1,0,Flat,51.50121,-0.019341,0.206
540000,1,1,0,Flat,51.50678,-0.004603,1.056
540000,1,1,0,Flat,51.505737,-0.005167,0.978
540000,1,1,0,Flat,51.508057,-0.010427,0.798
540000,1,1,0,Flat,51.506195,-0.00519,0.994
540000,2,1,0,Flat,51.48861,-0.018764,1.6
540000,2,2,0,Flat,51.509476,0.005646,1.826
539998,2,2,0,Flat,51.509476,0.005646,1.826
539950,1,1,0,Flat,51.496655,-0.015851,0.731
539888,2,1,0,Flat,51.491413,-0.0255,1.374
539888,1,1,0,Flat,51.502247,-0.025348,0.475
535000,2,1,0,Flat,51.514057,-0.026509,1.346
535000,1,1,0,Flat,51.506195,-0.00519,0.994
535000,2,1,0,Flat,51.509476,0.005646,1.826
535000,1,1,0,Flat,51.4974,-0.012937,0.736
535000,2,1,0,Flat,51.506298,-0.005805,0.959
535000,2,1,0,Unknown,51.493988,-0.009628,1.179
535000,1,1,0,Flat,51.50629,-0.004379,1.05
535000,2,2,0,Unknown,51.4981,-0.022127,0.597
535000,1,1,0,Flat,51.500034,-0.017836,0.334
535000,2,1,0,Flat,51.514057,-0.026509,1.346
535000,3,2,1,Unknown,51.494423,-0.005589,1.312
535000,2,2,0,Flat,51.49311,-0.020082,1.104
535000,1,1,0,Flat,51.50629,-0.004379,1.05
535000,2,1,0,Flat,51.514057,-0.026509,1.346
535000,1,1,0,Flat,51.506195,-0.00519,0.994
535000,2,1,0,Flat,51.49779,-0.018193,0.58
534950,1,1,0,Flat,51.505737,-0.005167,0.978
533000,1,1,0,Flat,51.50629,-0.004379,1.05
530000,2,1,0,Flat,51.514694,-0.025501,1.385
530000,1,1,0,Flat,51.500603,-0.016159689,0.316
530000,2,1,0,Flat,51.514057,-0.026509,1.346
530000,2,2,0,Flat,51.48661,-0.01476,1.842
530000,2,2,0,Flat,51.509476,0.005646,1.826
530000,1,1,0,Flat,51.500034,-0.017836,0.334
530000,1,1,0,Flat,51.506195,-0.00519,0.994
529999,2,2,0,Flat,51.48861,-0.018764,1.6
527600,1,1,0,Flat,51.500603,-0.016159689,0.316
527566,1,1,0,Flat,51.50678,-0.004603,1.056
